transaction_id,user_id,segment,country,merchant,category,amount,timestamp,device_type,is_refunded,is_fraudulent
652893631439,945,consumer,US,Walmart,e-commerce,11.38,2023-10-02 08:03:41+00:00,mobile,False,False
606184883385,124,SMB,AR,DoorDash,food_delivery,13.62,2023-10-02 08:59:41+00:00,mobile,False,False
585016654837,124,SMB,AR,Uber,mobility,5.03,2023-10-02 09:49:52+00:00,desktop,False,False
667101602359,112,consumer,US,Amazon,e-commerce,35.19,2023-10-02 12:22:58+00:00,desktop,False,False
257112825957,641,consumer,US,Rappi,food_delivery,10.66,2023-10-02 14:42:34+00:00,mobile,False,False
764710145689,837,consumer,BR,Walmart,e-commerce,12.35,2023-10-02 14:48:18+00:00,mobile,False,False
420890928375,834,SMB,US,Apple,electronics,131.28,2023-10-02 16:26:48+00:00,tablet,False,False
541403407481,310,consumer,BR,Apple,electronics,68.76,2023-10-02 19:53:02+00:00,desktop,False,False
763794038014,2,consumer,US,DoorDash,food_delivery,25.77,2023-10-02 23:12:22+00:00,tablet,False,False
8383708279,919,consumer,BR,McDonalds,restaurant,110.83,2023-10-03 06:21:35+00:00,tablet,False,False
838618657950,556,consumer,BR,Apple,electronics,77.4,2023-10-03 14:22:05+00:00,mobile,False,False
102171248637,183,consumer,MX,Steam,gaming,35.04,2023-10-03 17:51:21+00:00,mobile,False,False
776959227972,158,consumer,US,Telcel,telco,15.57,2023-10-03 20:14:36+00:00,mobile,False,False
648597609037,387,consumer,US,DoorDash,food_delivery,13.64,2023-10-03 20:50:10+00:00,desktop,False,False
816133319339,147,consumer,US,Steam,gaming,54.42,2023-10-04 09:36:05+00:00,mobile,False,False
626882519644,888,consumer,US,Airbnb,travel,44.88,2023-10-04 11:02:07+00:00,tablet,False,False
308346567975,668,consumer,AR,Lyft,mobility,6.78,2023-10-04 12:40:25+00:00,tablet,False,False
752819684615,187,consumer,US,Walmart,e-commerce,44.23,2023-10-04 13:59:34+00:00,desktop,False,False
451148381679,634,consumer,US,McDonalds,restaurant,13.43,2023-10-04 15:19:53+00:00,mobile,False,False
625614173328,337,SMB,US,Walmart,e-commerce,23.91,2023-10-04 16:33:46+00:00,desktop,False,False
856006948174,58,consumer,BR,Starbucks,coffee,8.94,2023-10-04 18:22:34+00:00,desktop,False,False
9547280203,387,consumer,US,Airbnb,travel,40.85,2023-10-04 19:46:53+00:00,tablet,False,False
482362061047,68,consumer,US,Shell,fuel,29.94,2023-10-04 19:53:30+00:00,mobile,False,False
548536013116,21,SMB,US,Steam,gaming,7.38,2023-10-04 19:56:50+00:00,mobile,False,False
992158675216,37,consumer,US,Airbnb,travel,51.69,2023-10-04 23:17:28+00:00,desktop,False,False
787230094824,627,SMB,US,Lyft,mobility,2.66,2023-10-05 06:13:31+00:00,desktop,False,False
929867517242,916,consumer,US,McDonalds,restaurant,16.02,2023-10-05 08:55:12+00:00,desktop,False,False
979400984779,64,consumer,US,Walmart,e-commerce,21.91,2023-10-05 09:04:06+00:00,desktop,False,False
82094075194,369,consumer,CL,Apple,electronics,211.71,2023-10-05 09:11:55+00:00,mobile,False,False
143916827582,859,consumer,US,DoorDash,food_delivery,14.34,2023-10-05 12:17:46+00:00,desktop,False,False
637178184702,112,consumer,BR,Walmart,e-commerce,28.71,2023-10-05 12:25:07+00:00,mobile,False,False
411528960573,255,consumer,BR,Delta,travel,229.48,2023-10-05 19:08:33+00:00,mobile,False,False
8280984193,874,consumer,CL,Steam,gaming,20.43,2023-10-05 19:55:23+00:00,mobile,False,False
665059412620,151,consumer,US,Walmart,e-commerce,175.09,2023-10-05 21:19:31+00:00,desktop,False,False
495963283317,843,consumer,MX,Walmart,e-commerce,17.74,2023-10-05 21:44:02+00:00,desktop,False,False
134576175721,865,consumer,US,Starbucks,coffee,1.73,2023-10-06 09:50:04+00:00,mobile,True,False
945901949951,23,consumer,US,Rappi,food_delivery,26.9,2023-10-06 14:35:20+00:00,mobile,True,False
789029904496,89,consumer,CL,McDonalds,restaurant,47.03,2023-10-06 15:14:24+00:00,mobile,False,False
938400272600,771,consumer,AR,McDonalds,restaurant,6.95,2023-10-06 18:18:04+00:00,mobile,False,False
632597877175,508,SMB,CL,Uber,mobility,9.93,2023-10-06 18:19:49+00:00,tablet,False,False
630910548104,864,consumer,US,DoorDash,food_delivery,17.97,2023-10-06 19:50:10+00:00,mobile,False,False
921517984485,726,SMB,US,Airbnb,travel,591.76,2023-10-06 20:43:27+00:00,mobile,False,False
903320739750,405,consumer,BR,Uber,mobility,9.79,2023-10-06 22:44:02+00:00,mobile,False,False
137215835550,712,consumer,US,MercadoLibre,e-commerce,49.95,2023-10-07 00:23:20+00:00,desktop,False,False
304944774625,727,consumer,BR,Starbucks,coffee,4.13,2023-10-07 06:15:58+00:00,mobile,False,False
792073858632,669,consumer,MX,Walmart,e-commerce,73.7,2023-10-07 07:36:13+00:00,mobile,False,False
642715051946,58,consumer,US,McDonalds,restaurant,76.27,2023-10-07 11:26:04+00:00,mobile,False,False
356886741194,916,consumer,US,Lyft,mobility,40.69,2023-10-07 13:30:57+00:00,mobile,False,False
921280326214,443,consumer,US,Microsoft,electronics,124.0,2023-10-07 13:45:25+00:00,mobile,False,False
639106148508,874,consumer,US,Spotify,subscriptions,8.24,2023-10-07 14:59:53+00:00,desktop,False,False
43674658244,859,consumer,US,Uber,mobility,7.5,2023-10-07 15:22:40+00:00,mobile,False,False
902839029398,700,consumer,US,Steam,gaming,41.69,2023-10-07 17:05:06+00:00,mobile,False,False
627421456128,808,consumer,BR,Netflix,subscriptions,17.48,2023-10-07 17:49:37+00:00,mobile,False,False
604498290296,281,SMB,CL,Shell,fuel,29.35,2023-10-07 18:08:37+00:00,mobile,False,False
212214371774,417,consumer,US,Alibaba,e-commerce,27.16,2023-10-07 22:02:00+00:00,mobile,False,False
856870468324,147,consumer,US,Walmart,e-commerce,106.5,2023-10-08 07:04:29+00:00,mobile,False,False
371507827982,424,consumer,BR,Alibaba,e-commerce,17.23,2023-10-08 07:39:31+00:00,tablet,False,False
60595360118,853,consumer,BR,DoorDash,food_delivery,2.59,2023-10-08 08:38:14+00:00,mobile,False,False
45589088971,925,consumer,US,DoorDash,food_delivery,21.82,2023-10-08 10:34:20+00:00,desktop,False,False
574130314100,290,consumer,US,Delta,travel,45.5,2023-10-08 12:39:51+00:00,mobile,False,False
285560678708,508,SMB,US,Spotify,subscriptions,5.49,2023-10-08 19:03:24+00:00,mobile,False,False
844047328191,731,consumer,CL,MercadoLibre,e-commerce,19.68,2023-10-09 01:06:56+00:00,mobile,True,False
558751813808,904,consumer,US,Walmart,e-commerce,111.55,2023-10-09 05:11:07+00:00,desktop,False,False
664833945447,332,consumer,BR,Walmart,e-commerce,4.6,2023-10-09 05:18:36+00:00,mobile,False,False
329017438074,494,consumer,US,DoorDash,food_delivery,13.21,2023-10-09 06:30:23+00:00,tablet,False,False
105305556424,871,consumer,BR,Oxxo,retail,9.15,2023-10-09 10:55:50+00:00,mobile,False,False
349362980787,24,consumer,AR,Netflix,subscriptions,3.61,2023-10-09 12:46:01+00:00,mobile,False,False
861029777738,236,merchant,US,MercadoLibre,e-commerce,88.12,2023-10-09 15:26:12+00:00,desktop,False,False
465342357080,414,consumer,US,Walmart,e-commerce,39.06,2023-10-09 17:43:20+00:00,mobile,False,False
598245000033,421,consumer,BR,Walmart,e-commerce,25.76,2023-10-10 01:54:59+00:00,tablet,True,False
992304819769,925,consumer,US,Telcel,telco,34.93,2023-10-10 02:05:44+00:00,mobile,True,False
656102834803,187,consumer,US,Walmart,e-commerce,17.52,2023-10-10 08:02:06+00:00,mobile,False,False
386041671235,335,consumer,BR,Netflix,subscriptions,1.26,2023-10-10 09:57:56+00:00,mobile,False,False
701704671004,322,consumer,BR,Lyft,mobility,3.2,2023-10-10 10:36:45+00:00,desktop,False,False
157293530440,61,consumer,US,Spotify,subscriptions,11.73,2023-10-10 12:33:16+00:00,mobile,False,False
923226666474,525,consumer,CL,McDonalds,restaurant,37.96,2023-10-10 12:40:09+00:00,desktop,False,False
301919701282,952,consumer,US,Amazon,e-commerce,37.28,2023-10-10 14:37:47+00:00,desktop,False,False
606511061899,834,SMB,US,McDonalds,restaurant,13.85,2023-10-10 15:27:31+00:00,tablet,False,False
396155401230,869,consumer,MX,Lyft,mobility,7.23,2023-10-10 16:31:37+00:00,mobile,False,False
541334629706,187,consumer,BR,DoorDash,food_delivery,34.06,2023-10-10 16:46:36+00:00,mobile,False,False
321985199051,841,consumer,US,Starbucks,coffee,6.78,2023-10-10 18:37:07+00:00,tablet,False,False
608971606874,681,consumer,BR,Uber,mobility,12.3,2023-10-10 18:42:05+00:00,mobile,False,False
659586933533,650,SMB,MX,MercadoLibre,e-commerce,9.6,2023-10-10 18:54:46+00:00,desktop,False,False
301465985508,587,consumer,BR,Spotify,subscriptions,5.48,2023-10-10 19:19:52+00:00,mobile,False,False
11258967821,495,SMB,US,Walmart,e-commerce,92.61,2023-10-10 22:15:22+00:00,desktop,False,False
952021145719,820,consumer,BR,Starbucks,coffee,7.97,2023-10-11 03:21:42+00:00,mobile,False,False
493927610805,676,consumer,CL,Starbucks,coffee,12.87,2023-10-11 05:47:50+00:00,mobile,False,False
978523871275,769,consumer,US,Shell,fuel,13.09,2023-10-11 12:08:04+00:00,mobile,True,False
571142836570,714,consumer,MX,Shell,fuel,67.59,2023-10-11 12:54:00+00:00,mobile,False,False
641997788430,381,consumer,AR,Spotify,subscriptions,2.78,2023-10-11 22:14:17+00:00,mobile,True,False
267660833372,851,consumer,US,MercadoLibre,e-commerce,42.36,2023-10-12 06:40:19+00:00,mobile,True,False
113720447103,647,SMB,AR,McDonalds,restaurant,31.91,2023-10-12 08:33:45+00:00,mobile,False,False
659955588366,480,consumer,US,Rappi,food_delivery,25.16,2023-10-12 10:39:56+00:00,mobile,False,False
40525645376,113,consumer,US,DoorDash,food_delivery,16.2,2023-10-12 10:58:50+00:00,mobile,False,False
3115929739,739,consumer,US,Walmart,e-commerce,9.1,2023-10-12 11:41:21+00:00,desktop,False,False
962330004772,55,consumer,CL,Amazon,e-commerce,19.35,2023-10-12 12:37:16+00:00,mobile,False,False
387346385615,2,consumer,US,Amazon,e-commerce,49.25,2023-10-12 14:15:28+00:00,mobile,False,False
66647607008,901,consumer,US,Uber,mobility,5.83,2023-10-12 14:56:22+00:00,desktop,False,False
865051975661,106,SMB,US,Oxxo,retail,15.25,2023-10-12 17:51:46+00:00,mobile,False,False
749917959798,610,consumer,US,Steam,gaming,10.78,2023-10-12 17:53:20+00:00,mobile,False,False
80899832821,343,SMB,US,Oxxo,retail,12.24,2023-10-12 18:41:58+00:00,mobile,False,False
689157943251,712,consumer,US,Uber,mobility,6.42,2023-10-12 19:03:23+00:00,mobile,False,False
785156130821,385,merchant,MX,Walmart,e-commerce,44.76,2023-10-12 22:15:59+00:00,mobile,False,False
741922280537,65,consumer,MX,Apple,electronics,205.18,2023-10-12 22:53:59+00:00,desktop,False,False
62455986804,188,consumer,MX,Uber,mobility,31.79,2023-10-13 06:21:46+00:00,mobile,False,False
944793567632,125,consumer,US,Starbucks,coffee,5.7,2023-10-13 07:36:17+00:00,desktop,False,False
8474380545,702,consumer,US,Claro,telco,34.26,2023-10-13 09:26:03+00:00,mobile,False,False
184956223933,750,SMB,AR,Alibaba,e-commerce,25.5,2023-10-13 10:47:51+00:00,mobile,False,False
63870927692,835,consumer,MX,Walmart,e-commerce,18.45,2023-10-13 11:13:47+00:00,mobile,False,False
887989326567,618,SMB,BR,Microsoft,electronics,60.94,2023-10-13 12:23:47+00:00,mobile,False,False
679133254133,61,consumer,US,Microsoft,electronics,69.26,2023-10-13 12:46:01+00:00,desktop,False,False
223605169067,861,consumer,CL,Uber,mobility,16.84,2023-10-13 13:28:08+00:00,desktop,False,False
408645187499,842,SMB,MX,Claro,telco,25.23,2023-10-13 14:28:26+00:00,mobile,False,False
120735816425,510,consumer,US,Lyft,mobility,12.18,2023-10-13 17:28:24+00:00,mobile,False,False
703014723252,864,consumer,BR,Shell,fuel,20.78,2023-10-13 21:22:44+00:00,mobile,False,False
88130925300,390,merchant,BR,Rappi,food_delivery,15.52,2023-10-14 09:23:35+00:00,desktop,False,False
709908094455,865,consumer,US,Oxxo,retail,36.87,2023-10-14 13:43:03+00:00,mobile,False,False
789353686419,314,SMB,US,MercadoLibre,e-commerce,31.15,2023-10-14 15:19:50+00:00,mobile,False,False
559862142846,865,consumer,BR,Lyft,mobility,3.63,2023-10-14 15:55:15+00:00,mobile,False,False
654787055996,381,consumer,BR,Apple,electronics,105.24,2023-10-14 16:11:25+00:00,mobile,False,False
472833147536,974,consumer,US,BestBuy,electronics,170.54,2023-10-14 17:24:54+00:00,mobile,False,False
121749361390,573,consumer,US,Airbnb,travel,47.03,2023-10-15 05:01:32+00:00,mobile,False,False
170994972779,830,consumer,BR,Microsoft,electronics,157.31,2023-10-15 10:10:09+00:00,desktop,False,False
596814802965,585,consumer,CL,Lyft,mobility,21.23,2023-10-15 13:50:00+00:00,mobile,False,False
783706293111,332,consumer,US,Airbnb,travel,122.52,2023-10-15 15:37:41+00:00,desktop,False,False
406255541221,289,consumer,US,Apple,electronics,90.36,2023-10-15 18:10:12+00:00,mobile,False,False
58209595676,269,SMB,US,Steam,gaming,14.5,2023-10-15 18:11:07+00:00,tablet,False,False
750884307615,399,consumer,AR,Telcel,telco,135.02,2023-10-15 19:16:01+00:00,desktop,False,False
375714990131,224,SMB,MX,Steam,gaming,18.34,2023-10-15 20:52:54+00:00,mobile,False,False
750228285776,855,SMB,US,Shell,fuel,44.99,2023-10-15 22:43:24+00:00,mobile,False,False
695026203625,68,consumer,AR,DoorDash,food_delivery,11.02,2023-10-16 09:07:32+00:00,desktop,False,False
660167315480,628,consumer,US,Claro,telco,25.75,2023-10-16 10:13:32+00:00,mobile,False,False
480778636853,349,consumer,US,Spotify,subscriptions,24.52,2023-10-16 13:37:42+00:00,desktop,False,False
323756039433,537,consumer,AR,Airbnb,travel,71.95,2023-10-16 14:55:28+00:00,mobile,False,False
498787264523,918,consumer,BR,Starbucks,coffee,34.27,2023-10-16 16:08:30+00:00,mobile,False,False
170499292049,911,consumer,US,Oxxo,retail,14.66,2023-10-16 16:14:55+00:00,tablet,False,False
730282398495,767,consumer,US,Rappi,food_delivery,6.04,2023-10-16 21:48:19+00:00,desktop,True,False
186251665129,161,consumer,CL,Airbnb,travel,89.46,2023-10-17 09:06:32+00:00,tablet,False,False
767731935473,746,consumer,MX,Alibaba,e-commerce,49.61,2023-10-17 12:04:24+00:00,mobile,False,False
469249908915,163,consumer,CL,Walmart,e-commerce,86.48,2023-10-17 12:41:34+00:00,mobile,False,False
418476377092,415,consumer,BR,Starbucks,coffee,1.02,2023-10-17 13:34:00+00:00,mobile,False,False
502194485903,347,consumer,US,Microsoft,electronics,189.41,2023-10-17 17:41:09+00:00,tablet,False,False
481629015094,812,consumer,US,Oxxo,retail,55.14,2023-10-17 18:32:10+00:00,desktop,False,False
464255321434,890,consumer,MX,Airbnb,travel,63.31,2023-10-17 21:46:58+00:00,tablet,False,False
535503006187,131,consumer,BR,Telcel,telco,54.61,2023-10-17 21:52:57+00:00,mobile,False,False
198334512323,50,consumer,US,Spotify,subscriptions,5.81,2023-10-18 05:08:22+00:00,mobile,False,False
889446679596,892,consumer,AR,Uber,mobility,4.08,2023-10-18 08:18:10+00:00,mobile,False,False
802337575586,298,merchant,US,MercadoLibre,e-commerce,22.75,2023-10-18 08:32:05+00:00,desktop,False,False
348751178364,369,consumer,BR,Delta,travel,59.39,2023-10-18 11:27:30+00:00,mobile,False,False
850645714816,275,consumer,US,Alibaba,e-commerce,62.12,2023-10-18 11:56:24+00:00,mobile,False,False
464461375897,171,consumer,US,Microsoft,electronics,35.76,2023-10-18 14:24:23+00:00,desktop,False,False
83801544776,366,consumer,MX,Rappi,food_delivery,5.02,2023-10-18 14:40:21+00:00,desktop,False,False
476472206380,158,consumer,US,Uber,mobility,1.68,2023-10-18 15:26:01+00:00,mobile,False,False
320956724784,953,consumer,BR,Microsoft,electronics,57.59,2023-10-18 15:38:47+00:00,desktop,False,False
920926992574,100,consumer,US,DoorDash,food_delivery,10.0,2023-10-18 18:18:33+00:00,mobile,False,False
875716818661,68,consumer,US,Lyft,mobility,15.29,2023-10-18 18:35:41+00:00,desktop,False,False
352282032284,823,consumer,US,Shell,fuel,59.4,2023-10-18 18:50:27+00:00,mobile,False,False
108085878989,682,consumer,US,Uber,mobility,9.28,2023-10-18 20:32:36+00:00,desktop,False,False
837590630304,694,consumer,US,Airbnb,travel,59.75,2023-10-18 20:51:49+00:00,mobile,False,False
988001639199,757,consumer,BR,Netflix,subscriptions,9.51,2023-10-19 00:19:33+00:00,desktop,False,False
613412993358,888,consumer,US,Telcel,telco,7.4,2023-10-19 03:28:25+00:00,mobile,False,False
411772209777,671,SMB,US,McDonalds,restaurant,23.21,2023-10-19 09:15:39+00:00,mobile,False,False
429158010719,966,SMB,US,Amazon,e-commerce,24.78,2023-10-19 09:44:47+00:00,desktop,False,False
833807055462,859,consumer,MX,Starbucks,coffee,3.1,2023-10-19 13:16:47+00:00,tablet,False,False
788938824383,502,SMB,US,Alibaba,e-commerce,23.5,2023-10-19 14:53:54+00:00,mobile,False,False
770568587546,853,consumer,US,Airbnb,travel,57.16,2023-10-19 16:47:06+00:00,mobile,False,False
584678985120,699,consumer,CL,DoorDash,food_delivery,9.58,2023-10-19 19:56:29+00:00,mobile,False,False
569507025337,837,consumer,BR,iFood,food_delivery,37.97,2023-10-20 08:46:14+00:00,mobile,True,False
532904551598,289,consumer,CL,Alibaba,e-commerce,34.56,2023-10-20 11:31:09+00:00,mobile,False,False
725842165170,245,consumer,BR,Starbucks,coffee,4.65,2023-10-20 11:51:39+00:00,mobile,False,False
329383735470,80,consumer,US,Lyft,mobility,16.36,2023-10-20 12:44:58+00:00,mobile,False,False
794125397450,746,consumer,MX,Netflix,subscriptions,13.38,2023-10-20 13:28:31+00:00,mobile,False,False
890405717031,510,consumer,AR,MercadoLibre,e-commerce,46.86,2023-10-20 13:47:24+00:00,desktop,False,False
550465406427,151,consumer,US,Lyft,mobility,43.19,2023-10-20 14:07:39+00:00,mobile,False,False
135522312863,968,consumer,US,Delta,travel,279.18,2023-10-20 15:20:20+00:00,desktop,False,False
470390909265,125,consumer,US,Spotify,subscriptions,15.68,2023-10-20 16:29:06+00:00,mobile,False,False
513373021698,188,consumer,US,Spotify,subscriptions,15.1,2023-10-20 18:00:25+00:00,desktop,False,False
865656279810,584,consumer,US,Airbnb,travel,59.08,2023-10-20 20:03:24+00:00,mobile,False,False
149158089217,871,consumer,US,Starbucks,coffee,6.8,2023-10-20 20:26:57+00:00,tablet,True,False
886953560001,680,consumer,US,Steam,gaming,30.37,2023-10-20 22:05:32+00:00,tablet,False,False
331999662480,439,consumer,MX,Telcel,telco,39.12,2023-10-21 08:04:16+00:00,desktop,False,False
254496940631,906,consumer,MX,Amazon,e-commerce,19.8,2023-10-21 10:22:17+00:00,mobile,False,False
508624886159,920,consumer,US,Starbucks,coffee,1.12,2023-10-21 10:59:16+00:00,mobile,False,False
340235588498,647,SMB,US,Uber,mobility,71.54,2023-10-21 12:29:45+00:00,desktop,False,False
31446841391,97,SMB,AR,BestBuy,electronics,168.32,2023-10-21 14:56:36+00:00,desktop,False,False
529250398675,587,consumer,BR,Netflix,subscriptions,14.48,2023-10-21 18:45:59+00:00,mobile,False,False
13053906890,228,consumer,US,Lyft,mobility,85.78,2023-10-21 20:30:25+00:00,desktop,False,False
919654476258,318,SMB,US,Shell,fuel,59.84,2023-10-22 04:21:58+00:00,mobile,False,False
942660928326,183,consumer,MX,Rappi,food_delivery,27.81,2023-10-22 06:15:36+00:00,mobile,False,False
855611648134,567,SMB,MX,BestBuy,electronics,65.03,2023-10-22 08:53:40+00:00,mobile,False,False
172124850714,655,consumer,US,Uber,mobility,4.53,2023-10-22 09:15:36+00:00,mobile,False,False
763535219605,600,consumer,BR,Claro,telco,9.43,2023-10-22 10:57:36+00:00,mobile,False,False
64424169409,418,consumer,US,McDonalds,restaurant,14.86,2023-10-22 12:02:01+00:00,desktop,False,False
460115292983,1,SMB,MX,DoorDash,food_delivery,20.83,2023-10-22 17:37:27+00:00,mobile,False,False
758823281832,623,consumer,US,Alibaba,e-commerce,26.08,2023-10-23 07:05:21+00:00,mobile,False,False
354850444958,68,consumer,US,Telcel,telco,96.07,2023-10-23 09:04:34+00:00,desktop,False,False
278742566606,142,consumer,MX,Uber,mobility,13.68,2023-10-23 09:10:50+00:00,mobile,False,False
354667099601,54,consumer,US,McDonalds,restaurant,41.8,2023-10-23 16:12:39+00:00,desktop,False,False
685884934203,583,consumer,BR,Netflix,subscriptions,10.35,2023-10-24 07:44:23+00:00,mobile,False,False
667139986299,724,consumer,US,Netflix,subscriptions,7.52,2023-10-24 11:20:02+00:00,mobile,False,False
126028248987,305,consumer,BR,Spotify,subscriptions,7.6,2023-10-24 14:38:46+00:00,tablet,False,False
250732216973,230,consumer,MX,Lyft,mobility,5.34,2023-10-24 15:40:22+00:00,mobile,False,False
452432873615,868,consumer,US,MercadoLibre,e-commerce,57.65,2023-10-24 16:03:45+00:00,mobile,False,False
946211102153,32,consumer,CL,Starbucks,coffee,2.73,2023-10-24 16:20:26+00:00,desktop,False,False
325869678845,207,consumer,US,Walmart,e-commerce,96.92,2023-10-24 16:51:32+00:00,mobile,False,False
14788301814,648,consumer,BR,Starbucks,coffee,6.33,2023-10-24 17:21:16+00:00,mobile,False,False
624092239133,528,consumer,BR,Spotify,subscriptions,5.24,2023-10-24 19:52:41+00:00,mobile,False,False
145966371824,919,consumer,US,Alibaba,e-commerce,63.56,2023-10-25 00:12:32+00:00,desktop,False,False
574264472900,738,consumer,US,DoorDash,food_delivery,14.75,2023-10-25 08:55:17+00:00,desktop,False,False
132726882394,60,consumer,MX,Starbucks,coffee,2.36,2023-10-25 11:57:15+00:00,desktop,False,False
723842665047,19,SMB,US,Uber,mobility,3.41,2023-10-25 12:34:15+00:00,mobile,False,False
878281474706,587,consumer,BR,Amazon,e-commerce,22.72,2023-10-25 13:21:14+00:00,mobile,False,False
845399711149,442,consumer,US,Spotify,subscriptions,22.46,2023-10-25 13:49:16+00:00,mobile,True,False
448077254499,735,SMB,US,Amazon,e-commerce,13.82,2023-10-25 14:24:46+00:00,mobile,False,False
918642712420,660,consumer,MX,Oxxo,retail,38.1,2023-10-25 14:36:53+00:00,mobile,False,False
975125965384,224,SMB,MX,Steam,gaming,30.5,2023-10-25 15:04:30+00:00,desktop,False,False
548460941745,601,consumer,US,Steam,gaming,26.17,2023-10-25 16:34:05+00:00,mobile,False,False
752403770942,911,consumer,CL,Starbucks,coffee,2.69,2023-10-25 17:46:15+00:00,mobile,False,False
486080474014,290,consumer,CL,iFood,food_delivery,10.39,2023-10-25 18:05:02+00:00,mobile,False,False
559775808993,692,consumer,US,Uber,mobility,24.63,2023-10-25 18:32:24+00:00,mobile,False,False
62212949309,128,consumer,US,Rappi,food_delivery,15.61,2023-10-25 18:38:38+00:00,mobile,False,False
728018237440,379,consumer,US,Rappi,food_delivery,21.89,2023-10-26 09:33:34+00:00,desktop,False,False
231413761698,557,consumer,US,Steam,gaming,34.45,2023-10-26 09:39:27+00:00,desktop,False,False
3507371636,247,SMB,AR,BestBuy,electronics,100.12,2023-10-26 17:44:30+00:00,mobile,False,False
577505799282,160,consumer,US,Amazon,e-commerce,13.31,2023-10-26 19:11:56+00:00,desktop,False,False
539275275360,631,consumer,US,Oxxo,retail,9.92,2023-10-26 23:48:51+00:00,mobile,False,False
204954441344,276,consumer,AR,Rappi,food_delivery,14.03,2023-10-27 01:09:37+00:00,tablet,False,False
479595709505,395,SMB,BR,Airbnb,travel,214.52,2023-10-27 13:12:32+00:00,mobile,False,False
888171538017,995,consumer,US,DoorDash,food_delivery,14.96,2023-10-27 13:16:12+00:00,desktop,False,False
982792322454,53,consumer,US,Walmart,e-commerce,10.6,2023-10-27 17:29:11+00:00,mobile,False,False
745529444258,608,consumer,US,Spotify,subscriptions,7.81,2023-10-27 18:51:58+00:00,mobile,False,False
127145952370,463,consumer,MX,Alibaba,e-commerce,33.13,2023-10-27 21:41:46+00:00,desktop,False,False
360481266135,75,consumer,US,Rappi,food_delivery,31.05,2023-10-27 22:49:44+00:00,mobile,False,False
816978229047,5,consumer,MX,BestBuy,electronics,40.33,2023-10-28 07:49:05+00:00,mobile,False,False
225294912119,626,consumer,US,McDonalds,restaurant,19.01,2023-10-28 12:18:40+00:00,mobile,False,False
864636955991,277,SMB,US,Airbnb,travel,304.93,2023-10-28 13:23:46+00:00,mobile,False,False
429907404574,247,SMB,US,Spotify,subscriptions,37.79,2023-10-28 13:24:30+00:00,mobile,False,False
463894651870,863,consumer,US,DoorDash,food_delivery,16.19,2023-10-28 14:21:26+00:00,tablet,False,False
678435045488,259,consumer,MX,Walmart,e-commerce,16.16,2023-10-28 14:30:29+00:00,tablet,False,False
656545989358,104,merchant,MX,Amazon,e-commerce,25.66,2023-10-28 15:03:06+00:00,mobile,True,False
47565595174,711,consumer,US,MercadoLibre,e-commerce,18.06,2023-10-28 16:54:53+00:00,mobile,False,False
884598959923,715,consumer,BR,Uber,mobility,3.95,2023-10-28 17:01:11+00:00,desktop,False,False
122089487191,137,consumer,MX,Shell,fuel,39.17,2023-10-28 18:11:09+00:00,mobile,False,False
133518970603,565,consumer,US,Rappi,food_delivery,18.12,2023-10-28 19:49:31+00:00,desktop,False,False
219562943730,227,consumer,US,Steam,gaming,35.72,2023-10-28 21:06:14+00:00,mobile,False,False
139598311411,842,SMB,BR,Oxxo,retail,5.83,2023-10-28 22:43:04+00:00,tablet,False,False
814697708538,40,consumer,US,Steam,gaming,5.49,2023-10-29 06:52:23+00:00,mobile,False,False
374486068001,755,merchant,US,Alibaba,e-commerce,9.44,2023-10-29 12:42:26+00:00,desktop,False,False
84719898263,224,SMB,US,Telcel,telco,52.14,2023-10-29 12:56:25+00:00,desktop,False,False
983191621000,223,consumer,BR,Steam,gaming,20.29,2023-10-29 17:25:31+00:00,mobile,False,False
195521979364,549,consumer,US,Starbucks,coffee,11.89,2023-10-29 17:54:20+00:00,mobile,False,False
533599806628,14,SMB,US,BestBuy,electronics,158.04,2023-10-29 18:44:27+00:00,desktop,False,False
72791595889,750,SMB,US,Amazon,e-commerce,134.44,2023-10-29 20:17:42+00:00,mobile,False,False
374700818284,955,consumer,US,Amazon,e-commerce,26.81,2023-10-29 20:49:37+00:00,desktop,False,False
354118119167,568,consumer,US,Delta,travel,208.41,2023-10-29 23:02:35+00:00,mobile,False,False
864685056156,201,consumer,US,BestBuy,electronics,196.6,2023-10-30 06:32:26+00:00,mobile,False,False
924830942402,641,consumer,US,Microsoft,electronics,142.2,2023-10-30 07:21:18+00:00,mobile,False,False
584462328512,811,consumer,US,Uber,mobility,16.74,2023-10-30 09:07:05+00:00,desktop,False,False
504778112004,392,consumer,US,Microsoft,electronics,40.22,2023-10-30 11:41:50+00:00,mobile,False,False
348719172772,269,SMB,AR,Telcel,telco,41.72,2023-10-30 11:51:30+00:00,mobile,False,False
157812129663,125,consumer,US,Starbucks,coffee,5.44,2023-10-30 16:15:03+00:00,mobile,False,False
588298735830,343,SMB,US,DoorDash,food_delivery,36.61,2023-10-30 16:18:13+00:00,mobile,False,False
262922799671,531,consumer,MX,Steam,gaming,34.43,2023-10-30 19:03:25+00:00,mobile,False,False
547439107752,466,consumer,US,Telcel,telco,21.14,2023-10-30 19:40:42+00:00,mobile,False,False
796203664750,89,consumer,US,Amazon,e-commerce,27.35,2023-10-31 02:36:23+00:00,mobile,False,False
588461020429,289,consumer,US,Amazon,e-commerce,30.34,2023-10-31 03:43:55+00:00,desktop,False,False
